adl_id,Description,Fips_County,Date,population_2010,latitude,longitude,Land_Area,Water_Area,Total_Area,Y_bomb_threat,Y_cyberbullying,Y_harassment,Y_literature_dump,Y_not_specified,Y_performance,Y_vandalism,conspiracy,general_antisemitism,holocaust_denial,israel,money,nazi,oppression_connection,in_school,not_specified,outside_school,publication,school_event,school_trip,social_media,Perpetrator-crowd,Perpetrator-not_specified,Perpetrator-outsider,Perpetrator-parent,Perpetrator-school_personnel,Perpetrator-student,Perpetrator-students,Perpetrator-teacher,not specified,outsider,parent,school,school personnel,student,teacher
10203,a jewish student at lakeland regional high school discovered a drawing of a star of david with a swastika in the middle of it was drawn onto her desk in study hall.,34031,-1.7561643835616438,"501,226",41.033763,-74.300308,184.593,12.512,197.105,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10206,swastika vandalism discovered in a bathroom at lawton c. johnson summit middle school.,34039,-1.7561643835616438,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9714,a swastika found on text book at a high school.,34039,-1.7561643835616438,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10211,swastika vandalism discovered in a middle school.,36111,-1.7561643835616438,"182,493",41.947232,-74.265447,"1,124.24",36.525,"1,160.76",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11723,swastika vandalism discovered on school property.,36119,-1.7561643835616438,"949,113",41.152770000000004,-73.745912,430.497,69.498,499.995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10238,mckinley elementary school was vandalized with graffiti that included a swastika.,40027,-1.7561643835616438,"255,755",35.203117,-97.32833199999999,538.766,19.32,558.086,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9730,"at school, a boy drew a swastika a jewish peer's calculator, called her ""jew girl"" and said ""you don't deserve birthday shekels.""",42091,-1.7561643835616438,"799,874",40.209998999999996,-75.370201,483.04,4.155,487.195,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9732,"jewish student was harassed by classmates for being jewish, was told to ""go burn in a crematorium.""",45045,-1.7561643835616438,"451,225",34.892645,-82.372077,785.12,9.746,794.866,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10560,a jewish student at a middle school was physically assaulted by a classmate who also taunted him with anti-semitic harassment that included swastika drawings.,48201,-1.7561643835616438,"4,092,459",29.857273,-95.39303699999999,"1,703.48",74.005,"1,777.48",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10247,"anti-semitic, racist, and homophobic graffiti was discovered at annandale high school.",51059,-1.7561643835616438,"1,081,726",38.833743,-77.276117,390.969,15.277,406.246,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9740,"jewish middle school student harassed by another student who told the jewish student that ""you should go die in a gas chamber,"" ""heil hitler,"" and ""bring back hitler so he can kill all the jews.""",55133,-1.7561643835616438,"389,891",43.019308,-88.30670699999999,549.574,31.022,580.596,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11797,"a swastika and the message, ""kill the jews,"" was written on a school sign.",6037,-1.8383561643835618,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11796,swastika etchings discovered on a school door.,6037,-1.8383561643835618,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9752,jewish high school student was harassed with anti-semitic epithets by classmate.,6059,-1.8383561643835618,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9745,"a student at a middle school edited a class project with the message ""hitler did nothing wrong.""",6059,-1.8383561643835618,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9747,"middle school students yelling ""heil hitler"" and making nazi salute to, or in sight of, jewish students.",6067,-1.8383561643835618,"1,418,788",38.450010999999996,-121.340441,964.644,29.374,994.018,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10561,jewish middle school student was physically assaulted by another student who also used anti-semitic language to threaten the student.,6073,-1.8383561643835618,"3,095,313",33.023604,-116.776117,"4,206.63",319.055,"4,525.69",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10252,the athletic field at a middle school was vandalized with swastika graffiti.,6079,-1.8383561643835618,"269,637",35.385227,-120.44753999999999,"3,298.57",316.98,"3,615.55",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10259,swastika vandalism discovered at a school.,8031,-1.8383561643835618,"600,158",39.761849,-104.880625,153,1.631,154.631,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9764,"students at a school circulated a petition to classmates via whatsapp to ""burn all jews.""",12011,-1.8383561643835618,"1,748,066",26.19352,-80.476658,"1,209.79",113.077,"1,322.86",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9762,"a jewish student at a high school was targeted twice in one week by a classmate who asked, ""are you jewish? burn you jew, gas em jew.""",12053,-1.8383561643835618,"172,778",28.567911,-82.464835,472.539,116.483,589.022,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11783,a student at paul r. smith middle school was arrested after he wrote a bomb threat on a bathroom wall that included images of swastikas.,12101,-1.8383561643835618,"464,697",28.302024,-82.45570699999999,746.886,121.568,868.454,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11774,"a jewish student was stabbed with a pencil three times and called an ""ugly jew"" and ""loser jew,"" the student was also told ""wish you were dead, jew"" by another student at school.",21029,-1.8383561643835618,"74,319",37.969572,-85.703036,297.024,3.241,300.265,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9775,"a middle school student was given a note with swastika drawings by a student who also did the nazi salute and said ""heil hitler.""",25005,-1.8383561643835618,"548,285",41.748576,-71.087062,553.096,138.13,691.226,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10267,swastika vandalism discovered in a bathroom at a high school.,25005,-1.8383561643835618,"548,285",41.748576,-71.087062,553.096,138.13,691.226,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9779,a student at newburyport high school made the nazi salute while standing near two jewish students. the same student also altered the school's song to praise hitler.,25009,-1.8383561643835618,"743,159",42.642711,-70.865107,492.563,335.911,828.474,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10268,"a swastika and a ""vague, threatening message"" was discovered inside a bathroom at keefe technical high school.",25017,-1.8383561643835618,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10276,a bathroom at a middle school was vandalized with graffiti that included two swastika drawings.,25017,-1.8383561643835618,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10275,"a desk was at a middle school was vandalized with a swastika and the message ""i will kill you.""",25017,-1.8383561643835618,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10273,swastika vandalism discovered in a bathroom at a middle school.,25017,-1.8383561643835618,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10272,a desk in a classroom at a middle school was vandalized with a drawing of a swastika.,25017,-1.8383561643835618,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9774,the jewish student union sign at a high school was defaced with a swastika.,25021,-1.8383561643835618,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10279,a swastika was drawn on the ground at ahern middle school.,25021,-1.8383561643835618,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9772,a swastika and racial slur were written on a white board at sharon high school.,25021,-1.8383561643835618,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9777,students at a middle school targeted jewish students with anti-semitic jokes.,25021,-1.8383561643835618,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10270,swastika vandalism discovered in a bathroom at thurston middle school.,25021,-1.8383561643835618,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10266,swastika graffiti discovered in a bathroom at silver creek middle school over the course of three days.,24031,-1.8383561643835618,"971,777",39.137382,-77.203063,491.254,15.693,506.947,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9781,"jewish students had pennies thrown at them by other students who told them ""go get it, jew"" as well as remarks about gas chambers.",27053,-1.8383561643835618,"1,152,425",45.006064,-93.475185,553.591,52.956,606.547,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10287,anti-semitic and racist graffiti that included a swastika was found in a classroom at emerson junior-senior high school.,34003,-1.8383561643835618,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10288,a swastika was drawn on a wall in a bathroom at glen rock high school.,34003,-1.8383561643835618,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11799,swastika and kkk graffiti found in a bathroom at a high school.,34003,-1.8383561643835618,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11750,a student at a middle school drew swastikas on desks.,34007,-1.8383561643835618,"513,657",39.802352,-74.961251,221.263,6.03,227.293,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10286,swastika vandalism discovered on a bench at a high school.,34025,-1.8383561643835618,"630,380",40.287056,-74.152446,468.793,196.527,665.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11792,a basketball court at a school was defaced with a swastika drawn in chalk.,34025,-1.8383561643835618,"630,380",40.287056,-74.152446,468.793,196.527,665.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11759,a student used chalk to draw swastikas on school property.,34025,-1.8383561643835618,"630,380",40.287056,-74.152446,468.793,196.527,665.32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9785,jewish student at an elementary school victim of anti-semitic bullying and taunts.,34039,-1.8383561643835618,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10284,six swastika carvings discovered inside a bathroom at a school.,34039,-1.8383561643835618,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9787,hand drawn swastika discovered in a school book at a school.,34039,-1.8383561643835618,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9783,"a jewish student at a middle school received two anti-semitic notes while at school. one included a swastika and the message ""you don't belong here,"" and the second was a drawing of hitler doing the nazi salute.",32003,-1.8383561643835618,"1,951,269",36.214236,-115.013819,"7,891.43",169.381,"8,060.81",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9797,"a volleyball team at a high school named themselves ""the nazis.""",36019,-1.8383561643835618,"82,128",44.75271,-73.705648,"1,037.85",79.674,"1,117.53",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10312,a swastika and the n-word were written on a table at pittsford mendon high school.,36055,-1.8383561643835618,"744,344",43.464475,-77.66465600000001,657.205,709.524,"1,366.73",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10311,"swastikas and the message ""die jews,"" was written on a bathroom wall at a high school.",36059,-1.8383561643835618,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10310,swastika vandalism discovered in a high school.,36059,-1.8383561643835618,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10299,swastika vandalism discovered in a middle school.,36061,-1.8383561643835618,"1,585,873",40.776557000000004,-73.970174,22.829,10.762,33.591,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10309,swastika vandalism discovered in a high school.,36119,-1.8383561643835618,"949,113",41.152770000000004,-73.745912,430.497,69.498,499.995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9789,a school teacher drew a cartoon with a swastika in the classroom.,36119,-1.8383561643835618,"949,113",41.152770000000004,-73.745912,430.497,69.498,499.995,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9799,red plastic swastikas were found on a playground at a school.,41051,-1.8383561643835618,"735,334",45.547693,-122.41717299999999,431.297,34.306,465.603,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9800,jewish high school student victim of ongoing anti-semitic harassment at school.,42017,-1.8383561643835618,"625,249",40.336887,-75.10706,604.307,17.567,621.874,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10320,"anti-semitic, racist, and threatening graffiti was spray-painted on the walls at godwin high school.",51041,-1.8383561643835618,"316,236",37.378434000000006,-77.585847,423.297,13.658,436.955,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9810,a jewish high school student's school project was vandalized with swastika images.,53033,-1.8383561643835618,"1,931,249",47.493553999999996,-121.832375,"2,115.57",191.303,"2,306.87",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10322,graffiti that included swastikas and white supremacist messaging was discovered in multiple locations at a high school.,53033,-1.8383561643835618,"1,931,249",47.493553999999996,-121.832375,"2,115.57",191.303,"2,306.87",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9815,"a student created a profile for a online class game with the username ""killzejews."" the student also said that the holocaust will always be funny.",55023,-1.8383561643835618,"16,644",43.24991,-90.95123000000001,570.66,28.55,599.21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
11814,"individual yelled ""death to jews,"" at a parent picking up their child from a jewish day school.",6037,-1.9232876712328768,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11835,individual verbally harassed a jewish family outside a jewish school and attacked the parent with a knife.,6037,-1.9232876712328768,"9,818,605",34.196397999999995,-118.26186200000001,"4,057.88",693.058,"4,750.94",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10326,"a star of david and the word ""juden"" were written on a gym locker at a high school.",6059,-1.9232876712328768,"3,010,232",33.675686999999996,-117.777207,790.568,157.498,948.066,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9827,"middle school-aged girl received a snapchat image from a classmate holding a gun with the caption ""kill all jews.""",9009,-1.9232876712328768,"862,477",41.349717,-72.900204,604.506,257.551,862.057,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10334,anti-semitic graffiti discovered at wilmette junior high school.,17031,-1.9232876712328768,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10335,swastika vandalism was discovered in the locker room bathroom at reading memorial high school.,25017,-1.9232876712328768,"1,503,085",42.479477,-71.396507,817.817,29.243,847.06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10337,swastikas were found drawn in a school bathroom at wellesley middle school.,25021,-1.9232876712328768,"670,850",42.169703000000005,-71.179875,396.105,48.241,444.346,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9841,three middle school students drew swastikas using chalk on the sidewalk at their elementary school.,26099,-1.9232876712328768,"840,978",42.671467,-82.91086899999999,479.223,91.627,570.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9842,a swastika was drawn on a student's yearbook at school.,26125,-1.9232876712328768,"1,202,362",42.660452,-83.38421,867.663,39.631,907.294,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9843,middle school students used a group chat to share anti-semitic and racist messages.,26125,-1.9232876712328768,"1,202,362",42.660452,-83.38421,867.663,39.631,907.294,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10341,a swastika was etched into the wall of a classroom at glen rock high school.,34003,-1.9232876712328768,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11808,swastika carving discvered in a bathroom at a high school.,34003,-1.9232876712328768,"905,116",40.95909,-74.074522,233.009,13.662,246.671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11826,"""i hate jews,"" a swastika, and other racist messages were written in a bathroom at a middle school.",34025,-1.9232876712328768,"630,380",40.287056,-74.152446,468.793,196.527,665.32,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11817,swastika vandalism discovered in a bathroom at a high school.,34027,-1.9232876712328768,"492,276",40.858581,-74.547427,460.177,21.448,481.625,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11815,a jewish teacher at a public school discovered that her classroom door had been vandalized with swastika graffiti.,34029,-1.9232876712328768,"576,567",39.86585,-74.26302700000001,628.781,286.62,915.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11833,a middle school student discovered that someone had drawn a swastika in her yearbook.,34039,-1.9232876712328768,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11834,"middle school student discovered that someone had written ""hitler did nothing wrong"" in her yearbook. another student found that someone had drawn on a swastika in their yearbook.",34039,-1.9232876712328768,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11809,swastika vandalism discovered at a high school.,34039,-1.9232876712328768,"536,499",40.659871,-74.308696,102.855,2.546,105.401,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10357,staff at a high school discovered that swastikas had been drawn on a window sill and stairwell.,36005,-1.9232876712328768,"1,385,108",40.848711,-73.852939,42.096,15.382,57.478,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10362,"a school bus was vandalized with swastikas, the n-word, and other inappropriate graffiti.",36025,-1.9232876712328768,"47,980",42.193987,-74.966728,"1,442.44",25.006,"1,467.45",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9857,a teacher discovered a piece of paper with a swastika drawn on it taped to the wall at a school.,36047,-1.9232876712328768,"2,504,700",40.635133,-73.950777,70.816,26.102,96.918,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10360,"""jew"" and the n-word were etched into the bathroom wall at a school.",36059,-1.9232876712328768,"1,339,532",40.729687,-73.589384,284.716,168.518,453.234,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10354,a high school was vandalized with swastika graffiti.,36061,-1.9232876712328768,"1,585,873",40.776557000000004,-73.970174,22.829,10.762,33.591,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9855,"a teacher at a middle school provided a board game to students called ""secret hitler."" when the game was removed from the school students started saying it was because ""jews control minds.""",36081,-1.9232876712328768,"2,230,722",40.658557,-73.837929,108.532,69.675,178.207,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
9850,two swastikas were drawn in chalk on the ground at a public school.,36085,-1.9232876712328768,"468,730",40.563855,-74.137063,58.37,43.921,102.291,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10375,swastikas and white power message graffiti on public high school property and on adjacent public fencing.,8041,-2.0054794520547947,"622,263",38.827383000000005,-104.527472,"2,126.80",2.746,"2,129.55",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9877,jewish girl at a middle school received an anti-semitic text message from a classmate.,12099,-2.0054794520547947,"1,320,134",26.645763,-80.448673,"1,969.76",413.246,"2,383.01",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10377,"swastika and ""kill jews"" graffitied together with bomb threat at middle school.",17031,-2.0054794520547947,"5,194,675",41.894294,-87.645455,945.326,689.533,"1,634.86",1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8368,"daily stormer book club, an alt right group, distributed anti-semitic propaganda at stevens high school that depicted christchurch shooter brenton tarrant with the star of david and the word jude covering tarrant's mouth. the flier reads: ""censorship ends in violence.""",33019,-2.0191780821917806,"43,742",43.361188,-72.222084,537.313,14.681,551.994,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
